"season","walk","species","Freq","behavior"
"spring","5","Ash.throated Flycatcher",0,"Active movement spring"
"summer","5","Ash.throated Flycatcher",0,"Active movement summer"
"spring","6","Ash.throated Flycatcher",0,"Active movement spring"
"summer","6","Ash.throated Flycatcher",0,"Active movement summer"
"spring","7","Ash.throated Flycatcher",0,"Active movement spring"
"summer","7","Ash.throated Flycatcher",0,"Active movement summer"
"spring","8","Ash.throated Flycatcher",0,"Active movement spring"
"summer","8","Ash.throated Flycatcher",0,"Active movement summer"
"spring","9","Ash.throated Flycatcher",0,"Active movement spring"
"summer","9","Ash.throated Flycatcher",0,"Active movement summer"
"spring","10","Ash.throated Flycatcher",0,"Active movement spring"
"summer","10","Ash.throated Flycatcher",0,"Active movement summer"
"spring","11","Ash.throated Flycatcher",0,"Active movement spring"
"summer","11","Ash.throated Flycatcher",0,"Active movement summer"
"spring","12","Ash.throated Flycatcher",1,"Active movement spring"
"summer","12","Ash.throated Flycatcher",0,"Active movement summer"
"spring","13","Ash.throated Flycatcher",1,"Active movement spring"
"summer","13","Ash.throated Flycatcher",0,"Active movement summer"
"spring","14","Ash.throated Flycatcher",0,"Active movement spring"
"summer","14","Ash.throated Flycatcher",0,"Active movement summer"
"spring","15","Ash.throated Flycatcher",0,"Active movement spring"
"summer","15","Ash.throated Flycatcher",0,"Active movement summer"
"spring","16","Ash.throated Flycatcher",0,"Active movement spring"
"summer","16","Ash.throated Flycatcher",0,"Active movement summer"
"spring","17","Ash.throated Flycatcher",0,"Active movement spring"
"summer","17","Ash.throated Flycatcher",0,"Active movement summer"
"spring","18","Ash.throated Flycatcher",0,"Active movement spring"
"summer","18","Ash.throated Flycatcher",0,"Active movement summer"
"spring","19","Ash.throated Flycatcher",0,"Active movement spring"
"summer","19","Ash.throated Flycatcher",0,"Active movement summer"
"spring","20","Ash.throated Flycatcher",1,"Active movement spring"
"summer","20","Ash.throated Flycatcher",0,"Active movement summer"
"spring","21","Ash.throated Flycatcher",0,"Active movement spring"
"summer","21","Ash.throated Flycatcher",0,"Active movement summer"
"spring","22","Ash.throated Flycatcher",0,"Active movement spring"
"summer","22","Ash.throated Flycatcher",0,"Active movement summer"
"spring","23","Ash.throated Flycatcher",0,"Active movement spring"
"summer","23","Ash.throated Flycatcher",0,"Active movement summer"
"spring","24","Ash.throated Flycatcher",0,"Active movement spring"
"summer","24","Ash.throated Flycatcher",0,"Active movement summer"
"spring","25","Ash.throated Flycatcher",0,"Active movement spring"
"summer","25","Ash.throated Flycatcher",0,"Active movement summer"
"spring","26","Ash.throated Flycatcher",0,"Active movement spring"
"summer","26","Ash.throated Flycatcher",0,"Active movement summer"
"spring","27","Ash.throated Flycatcher",0,"Active movement spring"
"summer","27","Ash.throated Flycatcher",0,"Active movement summer"
"spring","28","Ash.throated Flycatcher",0,"Active movement spring"
"summer","28","Ash.throated Flycatcher",1,"Active movement summer"
"spring","29","Ash.throated Flycatcher",0,"Active movement spring"
"summer","29","Ash.throated Flycatcher",0,"Active movement summer"
"spring","30","Ash.throated Flycatcher",0,"Active movement spring"
"summer","30","Ash.throated Flycatcher",0,"Active movement summer"
"spring","31","Ash.throated Flycatcher",0,"Active movement spring"
"summer","31","Ash.throated Flycatcher",0,"Active movement summer"
"spring","32","Ash.throated Flycatcher",0,"Active movement spring"
"summer","32","Ash.throated Flycatcher",0,"Active movement summer"
"spring","33","Ash.throated Flycatcher",0,"Active movement spring"
"summer","33","Ash.throated Flycatcher",0,"Active movement summer"
"spring","34","Ash.throated Flycatcher",0,"Active movement spring"
"summer","34","Ash.throated Flycatcher",0,"Active movement summer"
"spring","35","Ash.throated Flycatcher",0,"Active movement spring"
"summer","35","Ash.throated Flycatcher",0,"Active movement summer"
"spring","36","Ash.throated Flycatcher",0,"Active movement spring"
"summer","36","Ash.throated Flycatcher",0,"Active movement summer"
"spring","37","Ash.throated Flycatcher",0,"Active movement spring"
"summer","37","Ash.throated Flycatcher",0,"Active movement summer"
"spring","38","Ash.throated Flycatcher",0,"Active movement spring"
"summer","38","Ash.throated Flycatcher",0,"Active movement summer"
"spring","39","Ash.throated Flycatcher",0,"Active movement spring"
"summer","39","Ash.throated Flycatcher",0,"Active movement summer"
"spring","40","Ash.throated Flycatcher",0,"Active movement spring"
"summer","40","Ash.throated Flycatcher",0,"Active movement summer"
"spring","41","Ash.throated Flycatcher",0,"Active movement spring"
"summer","41","Ash.throated Flycatcher",0,"Active movement summer"
"spring","42","Ash.throated Flycatcher",0,"Active movement spring"
"summer","42","Ash.throated Flycatcher",0,"Active movement summer"
"spring","43","Ash.throated Flycatcher",0,"Active movement spring"
"summer","43","Ash.throated Flycatcher",0,"Active movement summer"
"spring","44","Ash.throated Flycatcher",0,"Active movement spring"
"summer","44","Ash.throated Flycatcher",0,"Active movement summer"
"spring","45","Ash.throated Flycatcher",0,"Active movement spring"
"summer","45","Ash.throated Flycatcher",0,"Active movement summer"
"spring","46","Ash.throated Flycatcher",0,"Active movement spring"
"summer","46","Ash.throated Flycatcher",0,"Active movement summer"
"spring","47","Ash.throated Flycatcher",0,"Active movement spring"
"summer","47","Ash.throated Flycatcher",0,"Active movement summer"
"spring","1","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","1","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","2","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","2","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","3","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","3","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","4","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","4","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","5","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","5","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","6","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","6","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","7","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","7","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","8","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","8","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","9","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","9","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","10","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","10","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","11","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","11","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","12","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","12","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","13","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","13","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","14","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","14","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","15","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","15","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","16","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","16","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","17","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","17","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","18","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","18","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","19","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","19","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","20","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","20","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","21","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","21","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","22","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","22","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","23","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","23","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","24","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","24","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","25","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","25","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","26","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","26","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","27","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","27","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","28","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","28","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","29","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","29","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","30","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","30","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","31","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","31","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","32","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","32","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","33","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","33","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","34","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","34","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","35","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","35","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","36","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","36","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","37","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","37","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","38","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","38","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","39","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","39","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","40","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","40","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","41","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","41","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","42","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","42","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","43","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","43","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","44","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","44","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","45","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","45","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","46","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","46","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","47","Ash.throated Flycatcher",0,"Cleaning spring"
"summer","47","Ash.throated Flycatcher",0,"Cleaning summer"
"spring","1","Ash.throated Flycatcher",0,"Feeding spring"
"summer","1","Ash.throated Flycatcher",0,"Feeding summer"
"spring","2","Ash.throated Flycatcher",0,"Feeding spring"
"summer","2","Ash.throated Flycatcher",0,"Feeding summer"
"spring","3","Ash.throated Flycatcher",0,"Feeding spring"
"summer","3","Ash.throated Flycatcher",0,"Feeding summer"
"spring","4","Ash.throated Flycatcher",0,"Feeding spring"
"summer","4","Ash.throated Flycatcher",0,"Feeding summer"
"spring","5","Ash.throated Flycatcher",0,"Feeding spring"
"summer","5","Ash.throated Flycatcher",0,"Feeding summer"
"spring","6","Ash.throated Flycatcher",0,"Feeding spring"
"summer","6","Ash.throated Flycatcher",0,"Feeding summer"
"spring","7","Ash.throated Flycatcher",0,"Feeding spring"
"summer","7","Ash.throated Flycatcher",0,"Feeding summer"
"spring","8","Ash.throated Flycatcher",0,"Feeding spring"
"summer","8","Ash.throated Flycatcher",0,"Feeding summer"
"spring","9","Ash.throated Flycatcher",0,"Feeding spring"
"summer","9","Ash.throated Flycatcher",0,"Feeding summer"
"spring","10","Ash.throated Flycatcher",0,"Feeding spring"
"summer","10","Ash.throated Flycatcher",0,"Feeding summer"
"spring","11","Ash.throated Flycatcher",0,"Feeding spring"
"summer","11","Ash.throated Flycatcher",0,"Feeding summer"
"spring","12","Ash.throated Flycatcher",0,"Feeding spring"
"summer","12","Ash.throated Flycatcher",0,"Feeding summer"
"spring","13","Ash.throated Flycatcher",0,"Feeding spring"
"summer","13","Ash.throated Flycatcher",0,"Feeding summer"
"spring","14","Ash.throated Flycatcher",0,"Feeding spring"
"summer","14","Ash.throated Flycatcher",0,"Feeding summer"
"spring","15","Ash.throated Flycatcher",0,"Feeding spring"
"summer","15","Ash.throated Flycatcher",0,"Feeding summer"
"spring","16","Ash.throated Flycatcher",0,"Feeding spring"
"summer","16","Ash.throated Flycatcher",0,"Feeding summer"
"spring","17","Ash.throated Flycatcher",0,"Feeding spring"
"summer","17","Ash.throated Flycatcher",0,"Feeding summer"
"spring","18","Ash.throated Flycatcher",0,"Feeding spring"
"summer","18","Ash.throated Flycatcher",0,"Feeding summer"
"spring","19","Ash.throated Flycatcher",0,"Feeding spring"
"summer","19","Ash.throated Flycatcher",0,"Feeding summer"
"spring","20","Ash.throated Flycatcher",0,"Feeding spring"
"summer","20","Ash.throated Flycatcher",0,"Feeding summer"
"spring","21","Ash.throated Flycatcher",0,"Feeding spring"
"summer","21","Ash.throated Flycatcher",0,"Feeding summer"
"spring","22","Ash.throated Flycatcher",0,"Feeding spring"
"summer","22","Ash.throated Flycatcher",0,"Feeding summer"
"spring","23","Ash.throated Flycatcher",0,"Feeding spring"
"summer","23","Ash.throated Flycatcher",0,"Feeding summer"
"spring","24","Ash.throated Flycatcher",0,"Feeding spring"
"summer","24","Ash.throated Flycatcher",0,"Feeding summer"
"spring","25","Ash.throated Flycatcher",0,"Feeding spring"
"summer","25","Ash.throated Flycatcher",0,"Feeding summer"
"spring","26","Ash.throated Flycatcher",0,"Feeding spring"
"summer","26","Ash.throated Flycatcher",0,"Feeding summer"
"spring","27","Ash.throated Flycatcher",0,"Feeding spring"
"summer","27","Ash.throated Flycatcher",0,"Feeding summer"
"spring","28","Ash.throated Flycatcher",0,"Feeding spring"
"summer","28","Ash.throated Flycatcher",0,"Feeding summer"
"spring","29","Ash.throated Flycatcher",0,"Feeding spring"
"summer","29","Ash.throated Flycatcher",0,"Feeding summer"
"spring","30","Ash.throated Flycatcher",0,"Feeding spring"
"summer","30","Ash.throated Flycatcher",0,"Feeding summer"
"spring","31","Ash.throated Flycatcher",0,"Feeding spring"
"summer","31","Ash.throated Flycatcher",0,"Feeding summer"
"spring","32","Ash.throated Flycatcher",0,"Feeding spring"
"summer","32","Ash.throated Flycatcher",0,"Feeding summer"
"spring","33","Ash.throated Flycatcher",0,"Feeding spring"
"summer","33","Ash.throated Flycatcher",0,"Feeding summer"
"spring","34","Ash.throated Flycatcher",0,"Feeding spring"
"summer","34","Ash.throated Flycatcher",0,"Feeding summer"
"spring","35","Ash.throated Flycatcher",0,"Feeding spring"
"summer","35","Ash.throated Flycatcher",0,"Feeding summer"
"spring","36","Ash.throated Flycatcher",0,"Feeding spring"
"summer","36","Ash.throated Flycatcher",0,"Feeding summer"
"spring","37","Ash.throated Flycatcher",0,"Feeding spring"
"summer","37","Ash.throated Flycatcher",0,"Feeding summer"
"spring","38","Ash.throated Flycatcher",0,"Feeding spring"
"summer","38","Ash.throated Flycatcher",0,"Feeding summer"
"spring","39","Ash.throated Flycatcher",0,"Feeding spring"
"summer","39","Ash.throated Flycatcher",0,"Feeding summer"
"spring","40","Ash.throated Flycatcher",0,"Feeding spring"
"summer","40","Ash.throated Flycatcher",0,"Feeding summer"
"spring","41","Ash.throated Flycatcher",0,"Feeding spring"
"summer","41","Ash.throated Flycatcher",0,"Feeding summer"
"spring","42","Ash.throated Flycatcher",0,"Feeding spring"
"summer","42","Ash.throated Flycatcher",0,"Feeding summer"
"spring","43","Ash.throated Flycatcher",0,"Feeding spring"
"summer","43","Ash.throated Flycatcher",0,"Feeding summer"
"spring","44","Ash.throated Flycatcher",0,"Feeding spring"
"summer","44","Ash.throated Flycatcher",0,"Feeding summer"
"spring","45","Ash.throated Flycatcher",0,"Feeding spring"
"summer","45","Ash.throated Flycatcher",0,"Feeding summer"
"spring","46","Ash.throated Flycatcher",0,"Feeding spring"
"summer","46","Ash.throated Flycatcher",0,"Feeding summer"
"spring","47","Ash.throated Flycatcher",0,"Feeding spring"
"summer","47","Ash.throated Flycatcher",0,"Feeding summer"
"spring","1","Ash.throated Flycatcher",1,"Inactivity spring"
"summer","1","Ash.throated Flycatcher",0,"Inactivity summer"
