"month","day","broad.behavior","family","Freq"
"8","15","Inactivity","Icteridae",0
"5","16","Inactivity","Icteridae",0
"8","16","Inactivity","Icteridae",0
"5","17","Inactivity","Icteridae",0
"8","17","Inactivity","Icteridae",0
"5","18","Inactivity","Icteridae",0
"8","18","Inactivity","Icteridae",0
"5","19","Inactivity","Icteridae",0
"8","19","Inactivity","Icteridae",0
"5","20","Inactivity","Icteridae",0
"8","20","Inactivity","Icteridae",0
"5","21","Inactivity","Icteridae",0
"8","21","Inactivity","Icteridae",0
"5","22","Inactivity","Icteridae",0
"8","22","Inactivity","Icteridae",0
"5","23","Inactivity","Icteridae",0
"8","23","Inactivity","Icteridae",0
"5","24","Inactivity","Icteridae",0
"8","24","Inactivity","Icteridae",0
"5","1","Territorial/mating","Icteridae",0
"8","1","Territorial/mating","Icteridae",0
"5","2","Territorial/mating","Icteridae",0
"8","2","Territorial/mating","Icteridae",0
"5","3","Territorial/mating","Icteridae",0
"8","3","Territorial/mating","Icteridae",0
"5","4","Territorial/mating","Icteridae",0
"8","4","Territorial/mating","Icteridae",0
"5","5","Territorial/mating","Icteridae",0
"8","5","Territorial/mating","Icteridae",0
"5","6","Territorial/mating","Icteridae",0
"8","6","Territorial/mating","Icteridae",0
"5","7","Territorial/mating","Icteridae",0
"8","7","Territorial/mating","Icteridae",0
"5","8","Territorial/mating","Icteridae",0
"8","8","Territorial/mating","Icteridae",0
"5","9","Territorial/mating","Icteridae",0
"8","9","Territorial/mating","Icteridae",0
"5","10","Territorial/mating","Icteridae",0
"8","10","Territorial/mating","Icteridae",0
"5","14","Territorial/mating","Icteridae",0
"8","14","Territorial/mating","Icteridae",0
"5","15","Territorial/mating","Icteridae",0
"8","15","Territorial/mating","Icteridae",0
"5","16","Territorial/mating","Icteridae",0
"8","16","Territorial/mating","Icteridae",0
"5","17","Territorial/mating","Icteridae",0
"8","17","Territorial/mating","Icteridae",0
"5","18","Territorial/mating","Icteridae",0
"8","18","Territorial/mating","Icteridae",0
"5","19","Territorial/mating","Icteridae",0
"8","19","Territorial/mating","Icteridae",0
"5","20","Territorial/mating","Icteridae",0
"8","20","Territorial/mating","Icteridae",0
"5","21","Territorial/mating","Icteridae",0
"8","21","Territorial/mating","Icteridae",0
"5","22","Territorial/mating","Icteridae",0
"8","22","Territorial/mating","Icteridae",0
"5","23","Territorial/mating","Icteridae",0
"8","23","Territorial/mating","Icteridae",0
"5","24","Territorial/mating","Icteridae",0
"8","24","Territorial/mating","Icteridae",0
"5","1","Active movement","Laniidae",0
"8","1","Active movement","Laniidae",0
"5","2","Active movement","Laniidae",0
"8","2","Active movement","Laniidae",0
"5","3","Active movement","Laniidae",0
"8","3","Active movement","Laniidae",0
"5","4","Active movement","Laniidae",0
"8","4","Active movement","Laniidae",0
"5","5","Active movement","Laniidae",0
"8","5","Active movement","Laniidae",0
"5","6","Active movement","Laniidae",0
"8","6","Active movement","Laniidae",0
"5","7","Active movement","Laniidae",0
"8","7","Active movement","Laniidae",0
"5","8","Active movement","Laniidae",0
"8","8","Active movement","Laniidae",0
"5","9","Active movement","Laniidae",0
"8","9","Active movement","Laniidae",0
"5","10","Active movement","Laniidae",0
"8","10","Active movement","Laniidae",0
"5","14","Active movement","Laniidae",0
"8","14","Active movement","Laniidae",0
"5","15","Active movement","Laniidae",0
"8","15","Active movement","Laniidae",1
"5","16","Active movement","Laniidae",0
"8","16","Active movement","Laniidae",0
"5","17","Active movement","Laniidae",0
"8","17","Active movement","Laniidae",0
"5","18","Active movement","Laniidae",0
"8","18","Active movement","Laniidae",0
"5","19","Active movement","Laniidae",0
"8","19","Active movement","Laniidae",1
"5","20","Active movement","Laniidae",0
"8","20","Active movement","Laniidae",0
"5","21","Active movement","Laniidae",0
"8","21","Active movement","Laniidae",0
"5","22","Active movement","Laniidae",0
"8","22","Active movement","Laniidae",0
"5","23","Active movement","Laniidae",0
"8","23","Active movement","Laniidae",0
"5","24","Active movement","Laniidae",0
"8","24","Active movement","Laniidae",0
"5","1","Cleaning","Laniidae",0
"8","1","Cleaning","Laniidae",0
"5","2","Cleaning","Laniidae",0
"8","2","Cleaning","Laniidae",0
"5","3","Cleaning","Laniidae",0
"8","3","Cleaning","Laniidae",0
"5","4","Cleaning","Laniidae",0
"8","4","Cleaning","Laniidae",0
"5","5","Cleaning","Laniidae",0
"8","5","Cleaning","Laniidae",0
"5","6","Cleaning","Laniidae",0
"8","6","Cleaning","Laniidae",0
"5","7","Cleaning","Laniidae",0
"8","7","Cleaning","Laniidae",0
"5","8","Cleaning","Laniidae",0
"8","8","Cleaning","Laniidae",0
"5","9","Cleaning","Laniidae",0
"8","9","Cleaning","Laniidae",0
"5","10","Cleaning","Laniidae",0
"8","10","Cleaning","Laniidae",0
"5","14","Cleaning","Laniidae",0
"8","14","Cleaning","Laniidae",0
"5","15","Cleaning","Laniidae",0
"8","15","Cleaning","Laniidae",0
"5","16","Cleaning","Laniidae",0
"8","16","Cleaning","Laniidae",0
"5","17","Cleaning","Laniidae",0
"8","17","Cleaning","Laniidae",0
"5","18","Cleaning","Laniidae",0
"8","18","Cleaning","Laniidae",0
"5","19","Cleaning","Laniidae",0
"8","19","Cleaning","Laniidae",0
"5","20","Cleaning","Laniidae",0
"8","20","Cleaning","Laniidae",0
"5","21","Cleaning","Laniidae",0
"8","21","Cleaning","Laniidae",0
"5","22","Cleaning","Laniidae",0
"8","22","Cleaning","Laniidae",0
"5","23","Cleaning","Laniidae",0
"8","23","Cleaning","Laniidae",0
"5","24","Cleaning","Laniidae",0
"8","24","Cleaning","Laniidae",0
"5","1","Feeding","Laniidae",0
"8","1","Feeding","Laniidae",0
"5","2","Feeding","Laniidae",0
"8","2","Feeding","Laniidae",0
"5","3","Feeding","Laniidae",0
"8","3","Feeding","Laniidae",0
"5","4","Feeding","Laniidae",0
"8","4","Feeding","Laniidae",0
"5","5","Feeding","Laniidae",0
"8","5","Feeding","Laniidae",0
"5","6","Feeding","Laniidae",0
"8","6","Feeding","Laniidae",0
"5","7","Feeding","Laniidae",0
"8","7","Feeding","Laniidae",0
"5","8","Feeding","Laniidae",0
"8","8","Feeding","Laniidae",0
"5","9","Feeding","Laniidae",0
"8","9","Feeding","Laniidae",0
"5","10","Feeding","Laniidae",0
"8","10","Feeding","Laniidae",0
"5","14","Feeding","Laniidae",0
"8","14","Feeding","Laniidae",0
"5","15","Feeding","Laniidae",0
"8","15","Feeding","Laniidae",0
"5","16","Feeding","Laniidae",0
"8","16","Feeding","Laniidae",0
"5","17","Feeding","Laniidae",0
"8","17","Feeding","Laniidae",0
"5","18","Feeding","Laniidae",0
"8","18","Feeding","Laniidae",0
"5","19","Feeding","Laniidae",0
"8","19","Feeding","Laniidae",0
"5","20","Feeding","Laniidae",0
"8","20","Feeding","Laniidae",0
"5","21","Feeding","Laniidae",0
"8","21","Feeding","Laniidae",0
"5","22","Feeding","Laniidae",0
"8","22","Feeding","Laniidae",0
"5","23","Feeding","Laniidae",0
"8","23","Feeding","Laniidae",0
"5","24","Feeding","Laniidae",0
"8","24","Feeding","Laniidae",0
"5","1","Inactivity","Laniidae",0
"8","1","Inactivity","Laniidae",0
"5","2","Inactivity","Laniidae",0
"8","2","Inactivity","Laniidae",0
"5","3","Inactivity","Laniidae",0
"8","3","Inactivity","Laniidae",0
"5","4","Inactivity","Laniidae",0
"8","4","Inactivity","Laniidae",0
"5","5","Inactivity","Laniidae",0
"8","5","Inactivity","Laniidae",0
"5","6","Inactivity","Laniidae",0
"8","6","Inactivity","Laniidae",0
"5","7","Inactivity","Laniidae",0
"8","7","Inactivity","Laniidae",0
"5","8","Inactivity","Laniidae",0
"8","8","Inactivity","Laniidae",0
"5","9","Inactivity","Laniidae",0
"8","9","Inactivity","Laniidae",0
"5","10","Inactivity","Laniidae",0
"8","10","Inactivity","Laniidae",0
"5","14","Inactivity","Laniidae",0
"8","14","Inactivity","Laniidae",0
"5","15","Inactivity","Laniidae",0
"8","15","Inactivity","Laniidae",0
"5","16","Inactivity","Laniidae",0
"8","16","Inactivity","Laniidae",0
"5","17","Inactivity","Laniidae",0
"8","17","Inactivity","Laniidae",1
"5","18","Inactivity","Laniidae",0
"8","18","Inactivity","Laniidae",0
"5","19","Inactivity","Laniidae",0
"8","19","Inactivity","Laniidae",0
"5","20","Inactivity","Laniidae",0
"8","20","Inactivity","Laniidae",0
"5","21","Inactivity","Laniidae",0
"8","21","Inactivity","Laniidae",0
"5","22","Inactivity","Laniidae",0
"8","22","Inactivity","Laniidae",0
"5","23","Inactivity","Laniidae",0
"8","23","Inactivity","Laniidae",0
"5","24","Inactivity","Laniidae",0
"8","24","Inactivity","Laniidae",0
"5","1","Territorial/mating","Laniidae",0
"8","1","Territorial/mating","Laniidae",0
"5","2","Territorial/mating","Laniidae",0
"8","2","Territorial/mating","Laniidae",0
"5","3","Territorial/mating","Laniidae",0
"8","3","Territorial/mating","Laniidae",0
"5","4","Territorial/mating","Laniidae",0
"8","4","Territorial/mating","Laniidae",0
"5","5","Territorial/mating","Laniidae",0
"8","5","Territorial/mating","Laniidae",0
"5","6","Territorial/mating","Laniidae",0
"8","6","Territorial/mating","Laniidae",0
"5","7","Territorial/mating","Laniidae",0
"8","7","Territorial/mating","Laniidae",0
"5","8","Territorial/mating","Laniidae",0
"8","8","Territorial/mating","Laniidae",0
"5","9","Territorial/mating","Laniidae",0
"8","9","Territorial/mating","Laniidae",0
"5","10","Territorial/mating","Laniidae",0
"8","10","Territorial/mating","Laniidae",0
"5","14","Territorial/mating","Laniidae",0
"8","14","Territorial/mating","Laniidae",0
"5","15","Territorial/mating","Laniidae",0
"8","15","Territorial/mating","Laniidae",0
"5","16","Territorial/mating","Laniidae",0
"8","16","Territorial/mating","Laniidae",0
"5","17","Territorial/mating","Laniidae",0
"8","17","Territorial/mating","Laniidae",0
"5","18","Territorial/mating","Laniidae",0
"8","18","Territorial/mating","Laniidae",0
"5","19","Territorial/mating","Laniidae",0
"8","19","Territorial/mating","Laniidae",0
"5","20","Territorial/mating","Laniidae",0
"8","20","Territorial/mating","Laniidae",0
"5","21","Territorial/mating","Laniidae",0
"8","21","Territorial/mating","Laniidae",0
"5","22","Territorial/mating","Laniidae",0
"8","22","Territorial/mating","Laniidae",0
"5","23","Territorial/mating","Laniidae",0
"8","23","Territorial/mating","Laniidae",0
"5","24","Territorial/mating","Laniidae",0
"8","24","Territorial/mating","Laniidae",0
"5","1","Active movement","Mimidae",3
"8","1","Active movement","Mimidae",0
"5","2","Active movement","Mimidae",3
"8","2","Active movement","Mimidae",0
"5","3","Active movement","Mimidae",1
"8","3","Active movement","Mimidae",0
"5","4","Active movement","Mimidae",0
"8","4","Active movement","Mimidae",0
"5","5","Active movement","Mimidae",0
"8","5","Active movement","Mimidae",0
"5","6","Active movement","Mimidae",2
"8","6","Active movement","Mimidae",0
"5","7","Active movement","Mimidae",1
"8","7","Active movement","Mimidae",0
"5","8","Active movement","Mimidae",0
"8","8","Active movement","Mimidae",0
"5","9","Active movement","Mimidae",0
"8","9","Active movement","Mimidae",0
"5","10","Active movement","Mimidae",1
"8","10","Active movement","Mimidae",0
"5","14","Active movement","Mimidae",0
"8","14","Active movement","Mimidae",0
"5","15","Active movement","Mimidae",0
"8","15","Active movement","Mimidae",0
"5","16","Active movement","Mimidae",0
"8","16","Active movement","Mimidae",0
"5","17","Active movement","Mimidae",0
"8","17","Active movement","Mimidae",0
"5","18","Active movement","Mimidae",0
"8","18","Active movement","Mimidae",0
"5","19","Active movement","Mimidae",0
"8","19","Active movement","Mimidae",0
"5","20","Active movement","Mimidae",0
"8","20","Active movement","Mimidae",0
"5","21","Active movement","Mimidae",0
"8","21","Active movement","Mimidae",0
"5","22","Active movement","Mimidae",0
"8","22","Active movement","Mimidae",0
"5","23","Active movement","Mimidae",0
"8","23","Active movement","Mimidae",0
"5","24","Active movement","Mimidae",0
"8","24","Active movement","Mimidae",0
"5","1","Cleaning","Mimidae",0
"8","1","Cleaning","Mimidae",0
"5","2","Cleaning","Mimidae",0
"8","2","Cleaning","Mimidae",0
"5","3","Cleaning","Mimidae",0
"8","3","Cleaning","Mimidae",0
"5","4","Cleaning","Mimidae",0
"8","4","Cleaning","Mimidae",0
"5","5","Cleaning","Mimidae",0
"8","5","Cleaning","Mimidae",0
"5","6","Cleaning","Mimidae",0
"8","6","Cleaning","Mimidae",0
"5","7","Cleaning","Mimidae",0
"8","7","Cleaning","Mimidae",0
"5","8","Cleaning","Mimidae",0
"8","8","Cleaning","Mimidae",0
"5","9","Cleaning","Mimidae",0
"8","9","Cleaning","Mimidae",0
"5","10","Cleaning","Mimidae",0
"8","10","Cleaning","Mimidae",0
"5","14","Cleaning","Mimidae",0
"8","14","Cleaning","Mimidae",0
"5","15","Cleaning","Mimidae",0
"8","15","Cleaning","Mimidae",0
"5","16","Cleaning","Mimidae",0
"8","16","Cleaning","Mimidae",0
"5","17","Cleaning","Mimidae",0
"8","17","Cleaning","Mimidae",0
"5","18","Cleaning","Mimidae",0
"8","18","Cleaning","Mimidae",0
"5","19","Cleaning","Mimidae",0
"8","19","Cleaning","Mimidae",0
"5","20","Cleaning","Mimidae",0
"8","20","Cleaning","Mimidae",0
"5","21","Cleaning","Mimidae",0
"8","21","Cleaning","Mimidae",0
"5","22","Cleaning","Mimidae",0
"8","22","Cleaning","Mimidae",0
"5","23","Cleaning","Mimidae",0
"8","23","Cleaning","Mimidae",0
"5","24","Cleaning","Mimidae",0
"8","24","Cleaning","Mimidae",0
"5","1","Feeding","Mimidae",0
"8","1","Feeding","Mimidae",0
"5","2","Feeding","Mimidae",0
"8","2","Feeding","Mimidae",0
"5","3","Feeding","Mimidae",0
"8","3","Feeding","Mimidae",0
"5","4","Feeding","Mimidae",0
"8","4","Feeding","Mimidae",0
"5","5","Feeding","Mimidae",0
"8","5","Feeding","Mimidae",0
"5","6","Feeding","Mimidae",0
"8","6","Feeding","Mimidae",0
"5","7","Feeding","Mimidae",0
"8","7","Feeding","Mimidae",0
"5","8","Feeding","Mimidae",1
"8","8","Feeding","Mimidae",0
"5","9","Feeding","Mimidae",0
"8","9","Feeding","Mimidae",0
"5","10","Feeding","Mimidae",0
"8","10","Feeding","Mimidae",0
"5","14","Feeding","Mimidae",0
"8","14","Feeding","Mimidae",0
"5","15","Feeding","Mimidae",0
"8","15","Feeding","Mimidae",0
"5","16","Feeding","Mimidae",0
"8","16","Feeding","Mimidae",0
"5","17","Feeding","Mimidae",0
"8","17","Feeding","Mimidae",0
"5","18","Feeding","Mimidae",0
"8","18","Feeding","Mimidae",0
"5","19","Feeding","Mimidae",0
"8","19","Feeding","Mimidae",0
"5","20","Feeding","Mimidae",0
"8","20","Feeding","Mimidae",0
"5","21","Feeding","Mimidae",0
"8","21","Feeding","Mimidae",0
"5","22","Feeding","Mimidae",0
"8","22","Feeding","Mimidae",0
"5","23","Feeding","Mimidae",0
"8","23","Feeding","Mimidae",0
"5","24","Feeding","Mimidae",0
"8","24","Feeding","Mimidae",0
"5","1","Inactivity","Mimidae",2
"8","1","Inactivity","Mimidae",0
"5","2","Inactivity","Mimidae",1
"8","2","Inactivity","Mimidae",0
"5","3","Inactivity","Mimidae",0
"8","3","Inactivity","Mimidae",0
"5","4","Inactivity","Mimidae",0
"8","4","Inactivity","Mimidae",0
"5","5","Inactivity","Mimidae",1
"8","5","Inactivity","Mimidae",0
"5","6","Inactivity","Mimidae",1
"8","6","Inactivity","Mimidae",0
"5","7","Inactivity","Mimidae",0
"8","7","Inactivity","Mimidae",0
"5","8","Inactivity","Mimidae",1
"8","8","Inactivity","Mimidae",0
"5","9","Inactivity","Mimidae",0
"8","9","Inactivity","Mimidae",0
"5","10","Inactivity","Mimidae",0
"8","10","Inactivity","Mimidae",0
"5","14","Inactivity","Mimidae",0
"8","14","Inactivity","Mimidae",0
"5","15","Inactivity","Mimidae",0
"8","15","Inactivity","Mimidae",0
"5","16","Inactivity","Mimidae",0
"8","16","Inactivity","Mimidae",0
"5","17","Inactivity","Mimidae",0
"8","17","Inactivity","Mimidae",3
"5","18","Inactivity","Mimidae",0
"8","18","Inactivity","Mimidae",0
"5","19","Inactivity","Mimidae",0
"8","19","Inactivity","Mimidae",1
"5","20","Inactivity","Mimidae",0
"8","20","Inactivity","Mimidae",0
"5","21","Inactivity","Mimidae",0
"8","21","Inactivity","Mimidae",0
"5","22","Inactivity","Mimidae",0
"8","22","Inactivity","Mimidae",0
"5","23","Inactivity","Mimidae",0
"8","23","Inactivity","Mimidae",0
"5","24","Inactivity","Mimidae",0
"8","24","Inactivity","Mimidae",0
"5","1","Territorial/mating","Mimidae",2
"8","1","Territorial/mating","Mimidae",0
"5","2","Territorial/mating","Mimidae",6
"8","2","Territorial/mating","Mimidae",0
"5","3","Territorial/mating","Mimidae",2
"8","3","Territorial/mating","Mimidae",0
"5","4","Territorial/mating","Mimidae",2
"8","4","Territorial/mating","Mimidae",0
"5","5","Territorial/mating","Mimidae",0
"8","5","Territorial/mating","Mimidae",0
"5","6","Territorial/mating","Mimidae",5
"8","6","Territorial/mating","Mimidae",0
"5","7","Territorial/mating","Mimidae",0
"8","7","Territorial/mating","Mimidae",0
"5","8","Territorial/mating","Mimidae",1
"8","8","Territorial/mating","Mimidae",0
"5","9","Territorial/mating","Mimidae",0
"8","9","Territorial/mating","Mimidae",0
"5","10","Territorial/mating","Mimidae",1
"8","10","Territorial/mating","Mimidae",0
"5","14","Territorial/mating","Mimidae",0
"8","14","Territorial/mating","Mimidae",0
"5","15","Territorial/mating","Mimidae",0
"8","15","Territorial/mating","Mimidae",0
"5","16","Territorial/mating","Mimidae",0
"8","16","Territorial/mating","Mimidae",0
"5","17","Territorial/mating","Mimidae",0
"8","17","Territorial/mating","Mimidae",0
"5","18","Territorial/mating","Mimidae",0
"8","18","Territorial/mating","Mimidae",1
"5","19","Territorial/mating","Mimidae",0
"8","19","Territorial/mating","Mimidae",0
"5","20","Territorial/mating","Mimidae",0
"8","20","Territorial/mating","Mimidae",0
"5","21","Territorial/mating","Mimidae",0
"8","21","Territorial/mating","Mimidae",0
"5","22","Territorial/mating","Mimidae",0
"8","22","Territorial/mating","Mimidae",0
"5","23","Territorial/mating","Mimidae",0
"8","23","Territorial/mating","Mimidae",0
"5","24","Territorial/mating","Mimidae",0
"8","24","Territorial/mating","Mimidae",0
"5","1","Active movement","Odontiphoridae",0
"8","1","Active movement","Odontiphoridae",0
"5","2","Active movement","Odontiphoridae",0
"8","2","Active movement","Odontiphoridae",0
"5","3","Active movement","Odontiphoridae",0
"8","3","Active movement","Odontiphoridae",0
"5","4","Active movement","Odontiphoridae",0
"8","4","Active movement","Odontiphoridae",0
"5","5","Active movement","Odontiphoridae",0
"8","5","Active movement","Odontiphoridae",0
"5","6","Active movement","Odontiphoridae",4
"8","6","Active movement","Odontiphoridae",0
"5","7","Active movement","Odontiphoridae",1
"8","7","Active movement","Odontiphoridae",0
"5","8","Active movement","Odontiphoridae",1
"8","8","Active movement","Odontiphoridae",0
"5","9","Active movement","Odontiphoridae",0
"8","9","Active movement","Odontiphoridae",0
"5","10","Active movement","Odontiphoridae",0
"8","10","Active movement","Odontiphoridae",0
"5","14","Active movement","Odontiphoridae",0
"8","14","Active movement","Odontiphoridae",0
"5","15","Active movement","Odontiphoridae",0
"8","15","Active movement","Odontiphoridae",0
"5","16","Active movement","Odontiphoridae",0
"8","16","Active movement","Odontiphoridae",0
"5","17","Active movement","Odontiphoridae",0
"8","17","Active movement","Odontiphoridae",0
"5","18","Active movement","Odontiphoridae",0
"8","18","Active movement","Odontiphoridae",0
"5","19","Active movement","Odontiphoridae",0
"8","19","Active movement","Odontiphoridae",0
"5","20","Active movement","Odontiphoridae",0
"8","20","Active movement","Odontiphoridae",0
"5","21","Active movement","Odontiphoridae",0
"8","21","Active movement","Odontiphoridae",0
"5","22","Active movement","Odontiphoridae",0
"8","22","Active movement","Odontiphoridae",0
"5","23","Active movement","Odontiphoridae",0
"8","23","Active movement","Odontiphoridae",0
"5","24","Active movement","Odontiphoridae",0
"8","24","Active movement","Odontiphoridae",0
"5","1","Cleaning","Odontiphoridae",0
"8","1","Cleaning","Odontiphoridae",0
"5","2","Cleaning","Odontiphoridae",0
"8","2","Cleaning","Odontiphoridae",0
"5","3","Cleaning","Odontiphoridae",0
"8","3","Cleaning","Odontiphoridae",0
"5","4","Cleaning","Odontiphoridae",0
"8","4","Cleaning","Odontiphoridae",0
"5","5","Cleaning","Odontiphoridae",0
"8","5","Cleaning","Odontiphoridae",0
"5","6","Cleaning","Odontiphoridae",0
"8","6","Cleaning","Odontiphoridae",0
"5","7","Cleaning","Odontiphoridae",0
"8","7","Cleaning","Odontiphoridae",0
"5","8","Cleaning","Odontiphoridae",0
"8","8","Cleaning","Odontiphoridae",0
"5","9","Cleaning","Odontiphoridae",0
"8","9","Cleaning","Odontiphoridae",0
"5","10","Cleaning","Odontiphoridae",0
"8","10","Cleaning","Odontiphoridae",0
"5","14","Cleaning","Odontiphoridae",0
"8","14","Cleaning","Odontiphoridae",0
"5","15","Cleaning","Odontiphoridae",0
"8","15","Cleaning","Odontiphoridae",0
"5","16","Cleaning","Odontiphoridae",0
"8","16","Cleaning","Odontiphoridae",0
"5","17","Cleaning","Odontiphoridae",0
"8","17","Cleaning","Odontiphoridae",0
"5","18","Cleaning","Odontiphoridae",0
"8","18","Cleaning","Odontiphoridae",0
"5","19","Cleaning","Odontiphoridae",0
"8","19","Cleaning","Odontiphoridae",0
"5","20","Cleaning","Odontiphoridae",0
"8","20","Cleaning","Odontiphoridae",0
"5","21","Cleaning","Odontiphoridae",0
"8","21","Cleaning","Odontiphoridae",0
"5","22","Cleaning","Odontiphoridae",0
"8","22","Cleaning","Odontiphoridae",0
"5","23","Cleaning","Odontiphoridae",0
"8","23","Cleaning","Odontiphoridae",0
"5","24","Cleaning","Odontiphoridae",0
"8","24","Cleaning","Odontiphoridae",0
"5","1","Feeding","Odontiphoridae",0
"8","1","Feeding","Odontiphoridae",0
"5","2","Feeding","Odontiphoridae",0
"8","2","Feeding","Odontiphoridae",0
"5","3","Feeding","Odontiphoridae",0
"8","3","Feeding","Odontiphoridae",0
"5","4","Feeding","Odontiphoridae",0
"8","4","Feeding","Odontiphoridae",0
"5","5","Feeding","Odontiphoridae",0
"8","5","Feeding","Odontiphoridae",0
"5","6","Feeding","Odontiphoridae",0
"8","6","Feeding","Odontiphoridae",0
"5","7","Feeding","Odontiphoridae",0
"8","7","Feeding","Odontiphoridae",0
"5","8","Feeding","Odontiphoridae",0
"8","8","Feeding","Odontiphoridae",0
"5","9","Feeding","Odontiphoridae",0
"8","9","Feeding","Odontiphoridae",0
"5","10","Feeding","Odontiphoridae",0
"8","10","Feeding","Odontiphoridae",0
"5","14","Feeding","Odontiphoridae",0
"8","14","Feeding","Odontiphoridae",0
"5","15","Feeding","Odontiphoridae",0
"8","15","Feeding","Odontiphoridae",0
"5","16","Feeding","Odontiphoridae",0
"8","16","Feeding","Odontiphoridae",0
"5","17","Feeding","Odontiphoridae",0
"8","17","Feeding","Odontiphoridae",0
"5","18","Feeding","Odontiphoridae",0
"8","18","Feeding","Odontiphoridae",0
"5","19","Feeding","Odontiphoridae",0
"8","19","Feeding","Odontiphoridae",0
"5","20","Feeding","Odontiphoridae",0
"8","20","Feeding","Odontiphoridae",0
"5","21","Feeding","Odontiphoridae",0
"8","21","Feeding","Odontiphoridae",0
"5","22","Feeding","Odontiphoridae",0
"8","22","Feeding","Odontiphoridae",0
"5","23","Feeding","Odontiphoridae",0
"8","23","Feeding","Odontiphoridae",0
"5","24","Feeding","Odontiphoridae",0
"8","24","Feeding","Odontiphoridae",21
"5","1","Inactivity","Odontiphoridae",0
"8","1","Inactivity","Odontiphoridae",0
"5","2","Inactivity","Odontiphoridae",0
"8","2","Inactivity","Odontiphoridae",0
"5","3","Inactivity","Odontiphoridae",0
"8","3","Inactivity","Odontiphoridae",0
"5","4","Inactivity","Odontiphoridae",0
"8","4","Inactivity","Odontiphoridae",0
"5","5","Inactivity","Odontiphoridae",0
"8","5","Inactivity","Odontiphoridae",0
"5","6","Inactivity","Odontiphoridae",1
"8","6","Inactivity","Odontiphoridae",0
"5","7","Inactivity","Odontiphoridae",0
"8","7","Inactivity","Odontiphoridae",0
"5","8","Inactivity","Odontiphoridae",0
"8","8","Inactivity","Odontiphoridae",0
"5","9","Inactivity","Odontiphoridae",0
"8","9","Inactivity","Odontiphoridae",0
"5","10","Inactivity","Odontiphoridae",0
"8","10","Inactivity","Odontiphoridae",0
"5","14","Inactivity","Odontiphoridae",0
"8","14","Inactivity","Odontiphoridae",0
"5","15","Inactivity","Odontiphoridae",0
"8","15","Inactivity","Odontiphoridae",0
"5","16","Inactivity","Odontiphoridae",0
"8","16","Inactivity","Odontiphoridae",0
"5","17","Inactivity","Odontiphoridae",0
"8","17","Inactivity","Odontiphoridae",0
"5","18","Inactivity","Odontiphoridae",0
"8","18","Inactivity","Odontiphoridae",0
"5","19","Inactivity","Odontiphoridae",0
"8","19","Inactivity","Odontiphoridae",0
"5","20","Inactivity","Odontiphoridae",0
"8","20","Inactivity","Odontiphoridae",0
"5","21","Inactivity","Odontiphoridae",0
"8","21","Inactivity","Odontiphoridae",0
"5","22","Inactivity","Odontiphoridae",0
"8","22","Inactivity","Odontiphoridae",0
"5","23","Inactivity","Odontiphoridae",0
"8","23","Inactivity","Odontiphoridae",0
"5","24","Inactivity","Odontiphoridae",0
"8","24","Inactivity","Odontiphoridae",0
"5","1","Territorial/mating","Odontiphoridae",0
"8","1","Territorial/mating","Odontiphoridae",0
"5","2","Territorial/mating","Odontiphoridae",0
"8","2","Territorial/mating","Odontiphoridae",0
"5","3","Territorial/mating","Odontiphoridae",1
"8","3","Territorial/mating","Odontiphoridae",0
"5","4","Territorial/mating","Odontiphoridae",1
"8","4","Territorial/mating","Odontiphoridae",0
"5","5","Territorial/mating","Odontiphoridae",0
"8","5","Territorial/mating","Odontiphoridae",0
"5","6","Territorial/mating","Odontiphoridae",0
"8","6","Territorial/mating","Odontiphoridae",0
"5","7","Territorial/mating","Odontiphoridae",0
"8","7","Territorial/mating","Odontiphoridae",0
"5","8","Territorial/mating","Odontiphoridae",0
"8","8","Territorial/mating","Odontiphoridae",0
"5","9","Territorial/mating","Odontiphoridae",0
"8","9","Territorial/mating","Odontiphoridae",0
"5","10","Territorial/mating","Odontiphoridae",0
"8","10","Territorial/mating","Odontiphoridae",0
"5","14","Territorial/mating","Odontiphoridae",0
"8","14","Territorial/mating","Odontiphoridae",0
"5","15","Territorial/mating","Odontiphoridae",0
"8","15","Territorial/mating","Odontiphoridae",0
"5","16","Territorial/mating","Odontiphoridae",0
"8","16","Territorial/mating","Odontiphoridae",0
"5","17","Territorial/mating","Odontiphoridae",0
"8","17","Territorial/mating","Odontiphoridae",0
"5","18","Territorial/mating","Odontiphoridae",0
"8","18","Territorial/mating","Odontiphoridae",0
"5","19","Territorial/mating","Odontiphoridae",0
"8","19","Territorial/mating","Odontiphoridae",0
"5","20","Territorial/mating","Odontiphoridae",0
"8","20","Territorial/mating","Odontiphoridae",0
"5","21","Territorial/mating","Odontiphoridae",0
"8","21","Territorial/mating","Odontiphoridae",0
"5","22","Territorial/mating","Odontiphoridae",0
"8","22","Territorial/mating","Odontiphoridae",0
"5","23","Territorial/mating","Odontiphoridae",0
"8","23","Territorial/mating","Odontiphoridae",0
"5","24","Territorial/mating","Odontiphoridae",0
"8","24","Territorial/mating","Odontiphoridae",1
"5","1","Active movement","Parulidae",0
"8","1","Active movement","Parulidae",0
"5","2","Active movement","Parulidae",0
"8","2","Active movement","Parulidae",0
"5","3","Active movement","Parulidae",3
"8","3","Active movement","Parulidae",0
"5","4","Active movement","Parulidae",0
